V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20
2,1,4,4,2,4,8,4,7,4,1,2,8,4,0,2,6,12,8,5
1,4,2,3,5,1,10,4,3,3,3,1,4,7,6,2,4,7,4,3
3,5,12,8,8,10,8,14,15,3,3,5,8,8,5,12,13,10,7,4
44,40,27,23,26,41,111,234,315,318,326,298,212,159,177,81,43,16,17,42
0,0,1,1,1,0,0,0,0,14,23,19,11,10,11,10,4,5,7,1
0,2,2,2,4,8,7,5,6,15,23,12,3,3,12,11,3,0,1,1
8,8,6,8,9,11,13,12,11,7,7,8,13,15,7,6,10,5,4,1
2,3,8,5,12,10,9,8,17,5,16,12,7,20,18,5,5,4,7,9
0,0,4,8,4,1,1,0,2,10,3,17,18,6,0,1,3,2,1,0
2,2,3,2,1,9,6,6,4,5,2,4,9,8,6,4,2,6,3,0
53,44,41,35,75,121,198,347,349,255,241,252,337,263,93,43,28,10,17,25
13,6,5,5,6,8,1,5,5,5,12,19,15,18,17,12,15,11,4,3
380,225,252,319,404,435,331,185,85,46,14,25,32,29,30,19,16,38,52,26
23,30,15,5,11,20,48,78,80,95,136,119,59,14,20,17,11,12,6,6
1,5,5,17,17,4,0,5,7,6,6,7,12,24,18,14,9,10,13,10
0,1,6,3,3,6,6,0,5,5,3,6,7,6,17,10,3,2,1,3
0,13,15,17,15,28,42,154,171,140,182,318,204,101,70,59,26,14,10,18
20,14,19,15,5,12,41,59,81,135,95,60,32,28,26,29,79,96,129,107
1,1,0,4,12,6,4,9,12,18,23,10,7,3,0,0,0,0,0,0
20,10,0,2,2,0,9,12,4,1,8,8,6,10,4,2,2,0,0,0
8,7,5,9,9,5,13,9,9,12,7,13,18,15,6,11,8,8,3,2
6,1,8,5,9,8,6,6,8,18,21,11,5,4,4,11,16,6,1,3
5,12,13,20,26,18,12,19,8,12,20,11,8,20,13,10,2,18,19,20
12,22,72,158,158,354,393,354,607,465,264,719,659,300,210,120,49,50,31,28
8,0,4,9,9,22,59,91,81,76,99,34,11,10,10,13,19,16,11,8
28,58,72,61,37,36,39,30,71,146,114,111,45,23,28,0,16,15,12,28
13,18,17,17,16,13,11,16,12,14,7,10,20,16,6,9,9,7,16,24
6,6,11,11,10,1,3,4,8,6,7,6,3,5,11,6,4,8,10,11
6,11,7,12,7,3,13,8,7,13,6,6,6,4,6,2,1,3,0,0
26,31,32,16,43,45,120,111,102,93,82,56,56,68,75,68,70,53,24,38
0,0,0,3,3,2,1,4,3,3,9,10,5,1,1,0,0,5,5,3
14,13,11,14,9,8,5,19,12,20,25,9,15,25,32,34,41,40,38,45
6,2,2,5,0,1,3,0,1,10,10,3,13,14,4,2,0,0,0,0
8,9,17,15,53,116,169,194,161,190,154,114,81,62,30,15,13,17,34,44
0,0,0,0,1,10,17,8,12,6,13,12,1,6,5,4,2,5,7,7
38,42,31,25,36,68,177,223,275,383,170,60,102,95,139,205,207,134,112,183
67,44,14,25,26,63,113,197,162,277,395,196,53,28,21,38,50,38,15,14
69,60,26,35,27,32,33,28,33,35,75,63,35,27,11,7,6,5,12,10
10,2,4,5,2,6,13,12,12,7,7,13,11,8,9,12,8,7,0,3
61,57,49,32,24,32,72,136,191,226,342,379,199,185,161,146,112,51,17,12
2,3,1,4,6,3,5,6,4,8,5,5,13,4,2,8,11,15,13,11
4,3,1,3,4,7,4,5,13,18,22,21,15,2,10,11,5,7,6,0
4,3,0,7,4,1,1,2,0,4,4,0,1,10,2,1,4,8,2,1
5,4,12,15,13,9,12,10,7,2,2,4,2,0,10,51,36,12,9,1
9,6,6,8,16,9,20,31,36,54,72,112,137,96,45,31,13,7,13,17
4,3,3,0,1,1,2,2,0,0,2,4,2,2,2,2,0,3,3,2
35,65,100,55,42,35,62,40,60,91,85,49,24,75,13,5,4,23,23,10
26,30,7,4,19,35,16,38,87,83,55,94,127,107,102,77,105,82,46,32
16,15,6,13,14,5,3,4,7,3,2,4,6,3,0,0,0,0,0,0
18,14,11,13,22,72,183,174,118,37,58,54,21,5,3,5,13,9,2,1
0,5,1,1,1,0,0,3,13,12,14,20,16,5,4,10,10,7,13,10
1,0,0,3,6,14,8,23,21,55,106,174,138,167,236,218,253,168,97,55
3,4,3,6,11,9,3,3,8,13,21,28,12,8,18,23,40,32,47,80
12,21,10,14,11,7,11,14,17,16,16,11,7,7,7,11,9,6,12,15
10,12,0,13,34,98,130,94,90,58,33,19,32,83,116,136,213,245,104,60
2,2,1,8,9,1,5,10,11,13,5,7,10,10,11,11,6,3,3,0
14,14,12,16,66,144,168,89,84,90,104,94,55,48,23,12,9,17,13,8
212,140,89,54,50,170,189,140,157,232,392,361,273,227,67,52,53,31,23,7
0,0,0,1,1,8,8,10,9,11,8,5,6,7,4,4,5,1,0,1
41,19,29,39,102,174,174,246,246,226,311,276,300,292,246,139,104,90,41,39
9,41,74,31,10,9,19,32,53,150,236,271,225,187,175,129,85,33,51,59
12,12,10,25,35,62,116,114,109,55,62,47,53,68,58,25,18,9,3,3
57,35,40,39,44,68,104,145,198,197,151,118,56,25,13,13,10,3,0,0
2,6,12,14,11,9,3,2,4,6,9,11,6,16,15,17,19,6,5,2
13,2,16,20,16,8,11,9,11,7,11,18,8,14,12,1,1,4,6,3
4,4,1,1,4,2,4,1,8,3,9,7,3,5,2,4,6,10,13,8
10,10,4,5,24,31,53,77,107,93,79,25,3,2,4,12,21,27,10,3
43,169,252,291,286,153,60,31,40,75,85,158,195,157,188,116,57,44,49,67
2,2,2,0,2,2,0,5,4,5,1,0,1,2,3,0,0,0,0,0
21,23,20,13,25,20,22,23,13,16,29,14,3,8,9,13,7,3,0,0
4,6,2,2,2,4,2,3,2,0,1,0,3,7,5,1,1,1,5,8
8,6,0,0,0,0,0,2,3,4,1,2,4,4,2,3,3,2,6,2
9,5,10,12,4,2,4,8,11,8,7,8,3,4,5,14,11,12,6,7
7,13,13,15,7,4,13,15,10,12,7,7,16,16,4,6,3,8,1,12
0,7,7,3,7,10,2,4,11,12,6,1,6,0,1,0,0,1,1,1
17,18,14,20,61,129,191,238,151,52,21,19,19,38,117,168,151,86,36,16
8,4,5,12,19,15,7,12,18,20,29,27,41,14,6,31,26,16,21,16
25,35,46,123,156,272,298,184,292,522,255,152,88,29,26,23,24,27,26,23
104,98,66,60,46,75,123,198,294,315,217,211,348,494,294,222,234,109,109,93
19,26,31,19,8,5,17,48,74,72,82,40,29,22,14,6,5,18,36,28
2,0,6,7,5,0,0,0,0,5,7,2,5,5,1,7,11,6,2,1
1,3,2,6,3,14,15,9,14,13,6,5,7,4,5,6,5,4,0,7
13,16,27,34,27,8,8,21,54,74,104,119,91,40,26,29,74,189,200,132
11,32,64,97,94,105,96,174,139,112,109,111,78,154,115,38,54,82,40,46
2,2,0,0,1,4,19,34,71,151,215,116,81,116,65,27,21,20,38,28
18,2,1,5,14,20,26,32,38,31,60,63,42,26,25,25,8,13,7,1
19,55,37,30,42,82,103,135,160,173,259,264,219,364,358,297,137,52,26,9
0,1,1,2,4,3,4,4,3,1,3,5,3,2,1,0,6,8,2,1
9,7,7,7,5,1,1,4,8,6,3,2,1,4,34,35,8,1,4,6
5,8,5,6,7,2,8,11,15,11,5,7,5,5,1,0,5,10,7,6
0,0,0,1,7,5,1,11,28,67,52,23,10,16,14,8,5,3,0,1
0,0,0,4,10,24,51,115,137,109,71,35,10,6,6,12,21,12,8,5
11,7,3,8,10,23,31,16,22,25,23,19,2,3,7,14,13,8,1,0
3,3,3,2,6,4,3,4,6,14,21,7,0,0,4,8,5,1,1,3
28,40,52,97,151,201,279,308,234,150,130,123,71,70,52,31,71,68,75,39
15,15,16,8,5,4,14,20,13,16,8,13,10,10,17,7,2,7,12,10
157,139,69,17,15,25,54,55,60,102,112,82,49,42,32,42,89,104,224,242
6,3,14,12,15,13,5,35,76,111,87,69,31,2,11,3,0,0,0,0
15,17,3,2,11,14,5,4,5,5,6,6,3,5,5,5,4,1,3,0
11,6,12,34,25,13,16,13,62,106,122,98,62,83,90,48,22,20,27,26
41,27,19,30,43,14,71,267,291,329,255,189,122,41,20,26,33,42,59,27
7,22,8,7,7,9,9,42,64,97,163,90,18,6,2,1,6,7,4,11
25,24,24,21,15,13,11,2,10,9,9,17,15,13,8,8,0,1,11,12
4,3,0,4,6,5,9,5,6,4,8,12,0,7,15,8,3,0,4,2
6,4,2,3,0,0,3,3,5,6,7,5,8,12,9,4,6,5,4,6
8,10,4,10,16,15,14,5,7,9,4,3,3,3,3,4,18,18,6,12
7,4,2,3,2,1,0,0,5,9,9,10,3,2,6,6,2,7,4,3
89,59,15,16,36,87,196,409,365,90,167,171,113,65,31,22,43,41,25,17
20,26,19,17,8,17,24,33,44,89,96,85,64,42,35,14,11,20,22,16
40,30,21,40,99,264,429,411,371,181,244,342,338,288,285,177,55,32,13,25
27,13,33,52,46,65,248,164,176,135,126,116,94,147,155,144,95,84,54,19
10,33,32,18,11,8,34,98,100,128,115,55,61,84,38,7,8,14,29,35
6,7,8,9,10,10,6,3,7,8,4,4,6,2,5,5,2,0,0,0
7,10,11,11,7,4,2,3,9,12,2,3,2,2,1,6,0,0,0,0
2,1,0,0,9,7,2,2,6,14,13,5,2,8,7,1,4,5,2,6
5,0,3,8,7,5,6,6,10,5,7,11,4,1,5,3,18,18,5,6
17,5,11,13,5,13,7,8,15,16,3,7,5,2,2,6,6,0,3,0
1,1,0,0,4,5,8,4,6,11,7,9,13,12,14,9,7,2,4,4
9,5,11,14,8,4,9,7,4,10,15,14,11,6,7,8,11,11,10,5
8,0,2,10,13,13,14,19,51,70,56,80,56,38,48,45,55,107,163,141
6,1,1,4,4,8,7,10,7,6,6,4,6,4,3,3,3,7,11,13
20,20,19,9,9,11,7,33,50,40,31,18,25,18,19,31,39,26,14,30
15,21,12,13,14,19,17,23,20,44,85,73,35,12,15,11,13,11,12,6
26,6,2,2,10,29,52,107,167,193,99,70,43,17,7,7,13,28,37,23
7,4,3,0,2,5,5,10,14,13,13,7,3,0,0,0,0,1,1,2
1,3,3,4,7,1,4,5,2,3,8,2,4,0,0,0,2,5,5,2
6,7,8,3,3,7,4,1,4,6,3,1,2,4,3,1,10,17,9,2
27,51,65,48,35,32,64,67,92,116,88,67,47,27,26,56,59,53,56,53
2,1,2,2,7,6,5,5,2,1,3,5,2,9,7,2,3,3,0,3
6,7,2,4,0,4,8,4,1,1,3,4,5,0,0,4,7,4,4,8
8,2,3,9,8,2,7,8,9,14,20,16,11,4,10,2,15,15,12,5
0,0,2,0,1,3,1,0,0,0,0,1,3,5,3,2,2,0,1,4
0,0,5,5,2,4,7,6,3,1,2,7,9,2,3,5,8,11,7,8
0,4,3,6,8,3,0,4,4,0,6,11,5,0,4,5,2,10,12,0
21,28,18,13,10,14,55,58,102,133,145,111,84,62,54,29,15,5,4,18
5,9,10,4,3,2,8,1,5,5,3,3,10,9,1,3,2,0,3,11
5,3,6,12,9,4,1,13,11,2,5,8,5,4,5,11,9,0,0,1
19,13,12,7,8,9,8,10,13,12,18,11,7,7,19,11,5,5,6,4
34,37,48,21,17,38,69,161,121,173,135,73,54,21,22,46,39,23,26,28
7,7,12,10,1,5,7,8,10,3,5,4,14,14,12,4,5,10,11,9
6,1,2,3,4,5,6,47,50,8,9,4,2,7,13,8,3,4,4,7
2,1,1,1,2,1,0,2,3,4,7,3,2,4,4,2,4,3,12,11
3,12,21,17,7,11,14,17,20,31,26,12,18,11,12,12,9,5,0,0
0,0,1,9,11,9,6,0,3,4,3,2,6,6,1,4,3,5,5,2
318,184,222,128,48,47,37,30,83,170,150,134,104,85,32,15,14,34,30,35
0,2,6,11,11,5,3,10,10,8,9,5,0,4,10,4,6,3,1,1
11,8,14,15,20,23,25,28,36,31,23,15,18,10,7,3,14,16,13,19
1,9,17,7,3,7,14,7,6,3,3,8,12,12,5,4,4,0,0,0
17,23,23,18,7,21,28,25,39,41,48,64,90,74,39,27,28,83,132,144
11,36,47,38,27,12,27,39,93,170,248,154,75,97,36,3,8,3,12,18
7,6,4,2,2,2,5,6,9,7,4,2,4,4,5,1,1,1,0,2
1,9,10,1,1,5,9,6,9,4,6,3,1,1,2,5,3,4,2,1
17,10,12,9,11,10,16,46,72,86,57,21,11,9,5,3,5,7,4,8
51,43,58,82,94,61,56,40,22,15,17,19,21,22,26,14,10,15,9,1
19,15,6,3,3,4,3,9,15,14,17,14,11,4,0,2,1,2,2,0
0,4,9,5,1,2,2,8,4,1,1,1,3,2,0,5,2,0,1,1
11,1,1,1,0,5,7,7,7,5,2,5,5,1,3,1,3,3,0,3
12,46,28,8,5,4,14,60,177,369,351,146,144,276,308,286,283,131,74,63
53,80,41,14,23,20,4,11,11,6,8,6,15,23,11,2,16,46,67,86
8,5,0,4,5,1,4,1,7,13,10,7,14,12,4,6,8,3,3,3
179,144,62,21,12,13,32,68,69,69,79,52,19,5,4,10,19,14,4,7
8,6,8,12,4,1,3,3,1,6,6,3,10,11,11,5,2,6,10,5
95,111,121,123,213,158,94,165,188,164,181,102,212,205,37,22,20,26,23,22
0,1,2,1,0,2,3,6,3,3,3,3,5,1,0,0,0,2,2,3
1,3,2,0,1,5,0,4,3,1,2,0,0,0,1,2,1,1,2,2
0,2,2,2,6,5,4,1,3,5,2,6,9,4,3,3,7,7,4,2
0,3,4,3,2,5,2,8,10,2,5,6,10,1,5,5,2,2,0,5
3,2,5,2,6,8,13,10,9,4,1,1,2,1,9,7,2,0,0,3
3,1,2,1,5,3,0,4,3,2,2,2,4,4,6,0,5,4,2,4
3,4,0,1,4,3,1,5,3,9,6,3,5,6,12,4,1,2,1,4
11,11,10,13,10,9,15,10,6,14,16,13,20,19,14,13,10,17,18,5
2,3,5,3,0,3,6,3,3,1,1,9,8,0,2,0,0,0,1,1
11,3,2,9,15,22,14,17,9,6,6,12,10,4,6,9,12,13,7,12
2,6,11,14,13,6,4,1,5,14,13,6,2,4,6,5,12,7,4,8
8,8,5,1,1,2,2,3,6,0,2,2,3,4,14,17,8,4,3,3
1,1,1,1,0,0,0,4,3,4,2,2,1,1,0,0,5,6,2,6
5,1,2,2,0,1,5,5,5,5,5,6,8,8,4,5,3,2,5,1
1,18,18,6,7,14,19,23,30,15,27,31,20,14,7,2,3,8,6,5
10,5,10,6,7,10,12,11,7,11,16,9,0,4,8,9,10,7,11,12
0,2,0,0,1,5,4,1,6,8,8,2,0,0,2,4,7,3,0,0
0,2,3,0,0,1,1,0,3,10,10,2,2,5,4,8,12,5,6,8
8,3,14,20,14,20,26,11,9,10,6,13,8,5,7,2,18,23,19,17
1,4,3,1,3,6,8,4,3,12,9,4,10,12,9,13,12,4,2,0
8,5,5,4,10,16,13,10,8,13,13,11,8,11,8,17,14,6,5,3
3,1,3,2,5,3,1,9,6,5,6,8,4,3,5,5,3,3,3,2
2,2,1,2,8,4,0,1,6,3,5,10,7,4,4,10,10,3,6,5
7,10,9,6,0,1,2,5,3,8,3,1,3,2,7,15,9,3,7,13
4,1,0,5,1,7,0,2,4,3,2,2,2,10,12,5,1,0,2,0
11,4,6,10,1,1,1,0,2,6,5,10,6,10,9,14,15,8,1,3
1,6,5,0,1,5,9,5,0,2,8,4,3,3,0,0,2,5,3,4
1,2,2,3,2,1,2,1,0,8,9,6,1,0,1,2,1,6,6,2
10,7,10,7,8,16,20,9,15,16,14,6,10,8,4,14,12,8,8,6
0,0,0,0,0,0,1,1,4,6,1,6,7,3,20,24,37,20,2,0
41,56,18,12,14,12,15,12,18,17,11,1,0,4,4,2,0,0,0,0
5,2,8,7,1,3,7,6,7,7,4,2,7,1,2,3,5,9,4,7
5,6,4,8,6,0,7,8,4,3,4,5,8,8,5,1,1,1,0,0
7,11,9,13,12,4,7,10,8,7,6,6,5,8,8,11,8,1,2,11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,3,3,12,13,10,3,1,0,0,0,0,0,0,0,3,5,6,3,0
5,3,1,1,3,4,3,0,5,10,6,4,2,2,3,2,8,4,7,4
6,3,5,4,7,2,1,1,4,4,2,5,6,0,2,3,5,3,0,5
0,0,0,0,3,3,0,0,3,1,2,2,0,0,3,4,6,6,3,5
5,4,2,3,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,3
18,13,9,3,0,1,1,0,0,0,0,2,3,5,6,7,5,6,6,4
10,11,17,15,10,7,6,2,1,6,10,9,12,10,6,3,10,9,3,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,3,5,5,1,5,8,6,6,6,6,3,3,8,5,1,2,0,1
5,9,14,15,6,6,10,11,4,3,11,9,5,6,2,4,6,7,9,8
14,9,3,0,1,2,3,2,3,6,2,2,2,4,1,2,2,11,7,14
8,4,8,4,0,1,6,8,4,7,13,6,1,6,8,15,7,3,1,7
1,1,0,1,11,13,11,7,21,18,2,0,0,0,0,0,0,3,3,0
8,3,13,3,7,7,5,3,12,9,3,4,8,7,5,7,5,2,0,0
7,1,0,4,6,5,2,1,1,3,2,1,1,0,0,0,0,0,0,0
1,18,21,6,8,0,4,13,19,10,10,9,12,6,3,10,10,13,28,37
4,1,8,10,2,0,1,2,2,6,6,2,2,7,7,3,4,6,6,0
12,17,10,6,10,5,9,4,7,7,3,4,2,11,20,24,10,9,3,3
2,3,6,8,15,12,8,15,12,13,7,4,9,1,13,19,13,14,16,8
5,11,11,3,2,2,3,5,3,3,0,2,2,3,5,3,0,0,0,4
11,13,15,9,11,9,3,3,8,8,8,5,10,17,11,4,10,9,1,4
4,4,2,0,1,4,3,0,8,0,4,5,2,1,0,0,0,4,4,0
0,0,0,0,0,0,0,0,2,3,3,10,21,21,5,0,0,0,0,0
1,1,4,9,6,1,2,4,2,5,2,2,6,6,1,0,0,7,7,6
4,2,6,8,2,4,4,3,4,4,6,6,2,2,2,5,7,9,11,5
6,0,0,3,6,3,2,2,1,2,2,0,0,3,4,2,1,5,4,8
4,8,5,1,7,7,5,2,2,8,11,15,23,8,7,10,15,10,8,20
9,10,7,9,19,14,0,0,0,4,0,0,1,0,6,4,7,12,11,9
5,5,9,3,4,18,16,10,7,16,16,4,0,0,0,0,0,4,2,0
1,2,1,3,1,5,4,2,0,0,1,5,8,4,3,2,7,11,5,3
0,9,7,5,9,10,1,3,0,0,0,0,0,0,0,0,0,0,1,1
0,0,4,4,3,3,7,7,6,3,3,1,1,6,7,11,6,3,0,0
0,4,7,2,1,5,3,2,4,2,3,3,5,8,10,0,2,1,0,3
2,5,2,4,6,4,1,3,7,7,6,7,3,3,4,4,5,5,7,3
5,3,10,11,11,11,6,4,6,13,11,0,3,9,16,10,3,12,15,13
2,1,2,1,3,5,1,0,0,1,2,7,5,4,3,4,1,1,1,0
10,5,2,3,5,8,9,3,12,14,12,3,4,3,5,8,10,9,8,6
0,0,0,1,1,0,0,5,53,99,130,113,102,63,32,39,32,24,5,22
0,0,0,0,0,0,0,2,13,23,13,3,3,0,0,0,3,22,10,8
0,0,0,0,0,0,0,0,2,2,10,12,10,6,3,0,1,2,4,1
0,0,1,3,0,4,2,11,12,0,1,1,0,1,1,4,6,2,0,2
0,2,0,4,4,1,5,5,2,1,1,5,8,11,7,1,1,3,3,4
0,0,4,0,0,0,0,0,2,1,0,0,9,20,6,9,24,29,10,0
0,1,4,11,9,1,0,3,2,1,5,5,0,0,15,14,4,0,0,0
7,5,4,6,4,2,2,5,6,3,0,6,9,7,6,7,4,3,2,0
0,0,0,3,10,11,11,16,9,13,19,26,26,18,14,10,11,8,4,19
5,15,13,7,6,2,2,6,3,7,5,2,2,5,5,5,11,12,4,5
13,4,0,0,3,9,11,4,0,0,0,0,0,5,5,8,5,7,12,7
2,2,0,0,0,6,7,2,2,2,2,2,0,0,0,3,3,4,1,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,10
2,4,2,1,0,0,0,0,1,0,0,0,1,1,0,0,0,2,2,0
12,10,12,10,12,11,9,3,1,3,3,0,0,5,11,13,13,7,1,0
8,11,6,14,7,2,1,0,0,0,0,0,0,0,0,0,0,3,3,6
3,4,5,2,0,7,7,2,3,7,7,5,2,5,8,4,4,1,0,3
0,1,0,6,5,5,5,1,1,4,5,3,6,7,7,5,3,5,4,2
0,0,0,3,5,3,10,8,4,9,6,2,5,4,7,10,9,9,5,1
12,11,12,6,2,1,4,2,1,2,0,8,39,63,54,39,34,27,32,18
0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,2
0,3,4,2,1,0,6,4,3,0,0,0,0,0,0,0,5,4,0,0
1,0,1,1,6,2,0,0,5,2,1,3,0,2,3,8,1,0,0,2
7,10,13,7,12,16,8,9,16,10,7,8,10,9,6,13,15,13,3,4
9,0,0,0,9,6,9,3,8,9,1,9,9,9,0,1,0,7,9,1
0,1,1,3,3,0,0,0,0,5,5,0,0,0,0,1,0,0,0,1
4,0,2,8,9,9,12,5,10,4,11,5,1,0,0,14,15,2,3,5
15,10,13,16,15,7,2,4,7,11,0,3,0,0,0,1,6,14,6,2
8,13,8,6,14,3,2,1,0,2,8,8,3,4,11,6,4,5,5,7
3,10,7,5,6,5,4,9,19,6,2,0,0,1,1,7,7,2,5,4
5,8,11,16,11,8,3,1,4,8,9,10,14,8,10,12,4,6,4,19
0,0,0,0,0,10,11,5,4,1,0,6,8,5,3,4,4,4,3,3
13,12,4,4,7,11,16,7,4,9,4,2,5,12,4,9,13,10,13,8
0,1,4,2,4,6,8,11,2,0,0,0,5,4,1,1,2,2,3,5
12,7,5,7,10,9,9,10,9,8,6,8,15,9,2,10,11,5,8,9
6,3,0,1,5,1,5,5,1,0,0,1,0,0,0,0,3,0,0,0
11,12,23,13,7,7,15,17,8,10,11,27,35,23,31,29,23,26,79,105
3,3,0,7,11,8,7,0,2,10,6,4,4,1,13,11,3,0,4,5
23,23,13,5,14,14,9,15,10,25,46,62,16,23,20,8,14,33,37,22
0,2,2,6,3,0,5,6,6,2,2,1,2,4,2,0,0,0,0,0
2,1,3,1,0,8,8,0,0,1,1,6,9,9,5,6,5,5,5,5
0,0,0,0,0,1,1,0,0,6,16,26,23,27,21,20,22,32,27,13
10,8,4,8,5,5,10,6,11,25,2,6,4,7,8,6,5,10,14,12
11,9,8,6,6,6,4,0,3,0,2,4,2,0,3,3,0,0,1,1
4,4,0,0,0,0,1,1,0,10,12,5,4,0,0,1,0,2,2,2
9,10,5,0,0,0,0,0,1,1,0,0,0,0,0,0,1,6,6,9
0,2,5,3,1,0,7,7,9,1,0,0,7,10,8,4,5,2,1,0
1,1,0,0,0,0,0,0,0,0,1,3,1,0,1,2,1,6,6,2
7,11,12,3,0,0,0,0,0,0,0,2,2,5,16,17,4,4,11,10
0,0,0,0,0,0,0,5,5,8,4,0,1,1,0,2,7,8,0,7
9,7,11,4,1,3,10,14,7,10,13,11,3,9,15,11,7,8,5,6
5,1,19,19,5,0,3,5,6,7,5,3,7,7,5,10,6,1,3,0
1,7,13,5,8,11,4,8,11,12,12,8,13,14,10,23,14,12,12,8
0,0,0,5,30,90,121,70,26,49,125,342,372,230,224,308,230,107,38,34
12,14,5,2,4,5,4,8,16,13,5,2,3,3,1,1,0,9,16,10
7,5,3,2,3,3,1,1,1,0,0,0,0,0,0,0,4,4,0,0
4,2,5,3,2,1,9,5,0,0,0,0,0,0,0,1,1,0,3,5
27,42,57,44,29,44,124,226,239,237,270,434,299,243,255,140,49,25,18,31
15,9,7,6,9,7,5,9,9,7,6,13,17,18,13,13,16,10,9,8
6,16,4,9,24,20,10,9,10,16,9,6,4,4,4,8,14,12,4,15
7,4,2,2,5,6,4,7,6,4,6,6,6,11,10,6,3,9,7,5
6,0,1,2,8,10,1,6,11,7,6,6,4,5,11,7,5,15,25,15
4,10,3,1,0,0,2,2,0,0,0,2,2,0,0,1,7,17,8,3
5,5,1,5,0,0,2,0,3,4,0,0,0,7,7,2,2,2,1,1
13,3,2,5,10,3,9,9,9,6,8,7,2,6,8,8,15,21,6,6
7,6,1,1,0,3,5,9,10,10,9,9,5,0,0,2,4,0,5,5
4,2,5,4,0,2,1,0,0,3,4,13,13,0,9,8,15,5,0,1
2,0,2,2,0,8,7,6,5,11,9,3,8,8,2,4,3,6,5,3
0,0,1,6,10,6,1,2,1,1,4,1,0,2,6,2,1,0,0,1
4,4,1,6,8,6,10,8,6,10,13,4,10,10,11,2,3,5,0,0
1,1,2,0,1,5,8,4,2,7,3,6,1,3,6,4,0,1,1,4
41,77,159,161,128,98,75,41,11,9,16,32,31,14,10,6,18,26,31,27
0,2,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,0,6,11,5,5,2,1,0,1,1,0,0,0,3,1,3,0,7
12,24,18,9,8,3,5,15,8,2,9,9,11,10,6,1,9,14,8,2
1,1,1,5,6,2,1,0,4,4,1,3,2,6,4,4,2,1,1,4
8,9,8,12,6,0,6,4,3,15,8,0,0,2,2,1,2,0,0,1
4,5,2,0,9,7,7,8,1,1,2,6,6,2,1,1,0,2,3,1
7,9,8,10,5,5,11,10,9,13,3,8,12,6,5,13,15,14,15,32
3,8,2,4,5,2,3,0,2,0,5,7,0,0,0,0,0,0,1,2
4,8,2,0,0,0,0,2,2,0,4,3,0,0,2,1,0,1,3,3
12,13,6,7,5,7,4,15,7,3,3,3,8,0,4,4,0,3,2,6
2,0,1,0,2,2,10,1,4,6,2,8,14,9,2,6,9,7,3,6
6,4,2,3,3,0,0,0,1,3,9,7,0,0,6,5,0,4,0,0
5,4,6,8,8,0,0,0,0,0,0,0,0,0,0,0,3,3,1,3
0,1,2,6,4,0,3,3,0,2,2,0,0,0,0,0,0,12,9,7
0,0,0,0,0,0,4,2,0,3,0,0,0,4,5,6,6,9,6,4
8,2,3,2,2,9,10,5,6,3,1,3,3,2,0,0,5,5,4,2
8,4,1,3,6,6,6,4,1,1,3,7,9,7,9,2,0,1,3,6
5,7,9,11,3,7,11,3,5,2,1,7,3,1,1,1,6,8,8,6
8,12,7,14,18,21,22,21,8,5,2,2,2,0,0,0,0,0,1,4
0,0,0,0,0,0,0,0,2,2,6,10,6,3,8,2,3,1,0,0
17,5,10,9,3,0,0,0,0,0,6,6,0,0,2,0,1,1,1,10
9,3,4,2,0,1,10,11,5,1,0,1,0,4,4,1,1,2,3,3
0,0,0,0,0,0,0,0,1,5,11,13,9,5,2,2,15,9,5,10
4,3,4,7,6,1,4,2,2,0,0,3,1,1,0,0,3,1,0,4
1,3,5,1,1,3,2,3,4,4,3,5,2,8,9,1,2,0,3,6
0,1,0,0,0,0,0,3,3,4,3,6,1,1,0,0,0,0,0,1
10,7,15,16,6,0,9,10,3,0,0,0,0,0,0,2,2,0,0,0
7,6,5,0,0,0,0,0,0,4,2,4,6,4,4,8,8,3,4,3
1,1,1,2,2,0,1,1,0,3,6,4,3,5,0,1,4,2,3,2
4,1,0,1,0,2,6,9,2,2,2,4,5,2,0,1,2,1,0,0
9,12,1,3,6,3,10,6,2,4,3,3,0,3,4,5,5,3,4,1
5,10,15,5,8,14,9,1,4,14,16,0,7,14,8,2,7,4,2,4
8,43,38,2,38,40,4,4,8,11,9,7,7,7,6,6,4,8,14,12
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0
0,2,2,0,3,3,0,0,0,0,0,1,3,5,6,3,15,18,11,13
4,4,10,6,5,3,1,7,7,2,5,3,1,1,0,0,0,0,0,2
6,6,5,0,0,1,4,5,7,8,8,13,11,0,1,1,0,0,0,0
1,3,0,0,0,4,4,0,0,0,3,6,4,9,9,7,4,7,2,1
2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,4,2,4,10,24,11,2,4,14,26,17,2,11,20,14,4,0,0
13,14,2,4,4,4,4,1,0,8,15,1,2,0,1,3,2,3,0,0
