"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","x"
1,4,6,2,5,8,7,10,6,3,2,3,6,4,7,9,7,2,3,12,0
5,6,11,6,8,10,6,2,7,5,3,2,2,8,16,11,7,5,6,3,0
7,10,9,13,7,4,5,10,10,13,13,11,11,14,12,14,10,5,19,8,0
0,4,11,26,10,0,0,16,16,0,0,41,53,17,6,6,0,0,0,0,1
0,1,1,0,0,0,0,6,3,2,5,7,5,11,11,3,2,4,2,1,1
1,0,1,0,1,10,12,10,6,5,6,9,5,2,3,4,1,2,1,3,0
11,8,3,0,2,2,6,3,3,6,0,17,23,15,15,14,19,44,40,30,0
4,8,5,2,4,4,6,3,0,0,0,2,2,0,0,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,2,2,1,7,0
2,3,6,5,1,0,2,3,7,6,3,6,4,5,6,5,0,2,0,1,0
15,14,14,11,10,6,3,6,10,17,10,8,2,8,16,5,13,22,17,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
0,2,10,23,14,0,0,0,4,3,0,8,7,2,2,9,13,5,4,5,0
41,78,74,41,59,113,341,423,332,197,244,193,64,18,14,7,14,15,10,16,1
3,2,1,4,3,0,0,3,3,4,4,1,2,0,0,0,0,3,4,2,0
6,4,2,0,1,1,0,0,0,0,0,0,5,2,2,3,2,1,3,2,0
2,1,0,0,1,0,2,2,4,2,5,3,4,1,6,4,1,0,0,2,1
0,0,0,4,31,54,96,166,314,533,334,214,175,223,238,142,115,56,17,18,1
0,7,13,20,10,8,11,1,8,20,15,10,7,5,3,0,1,8,7,4,1
0,0,5,4,2,2,3,0,0,0,11,4,4,9,11,3,1,2,8,13,1
0,0,0,0,5,7,4,5,0,5,9,5,0,1,1,0,0,0,0,1,1
3,4,5,8,6,3,7,13,14,9,10,11,8,2,3,7,7,4,2,5,1
8,10,6,10,13,9,8,5,2,6,12,6,1,4,7,5,6,5,9,7,0
1,2,2,4,4,2,9,15,13,13,35,16,1,1,0,5,5,2,5,3,1
3,6,1,2,9,10,1,1,2,1,2,0,1,2,1,0,0,0,1,1,1
9,4,3,2,5,2,6,5,1,4,0,1,1,7,15,10,10,13,4,11,0
6,8,0,5,9,2,3,7,8,7,10,9,9,1,5,4,6,4,0,1,1
2,11,12,6,2,4,3,4,3,12,8,3,7,3,3,7,7,1,3,5,1
7,3,1,7,10,11,10,18,24,13,8,15,19,15,5,3,1,17,19,9,1
10,7,8,2,2,2,3,6,0,0,0,3,3,0,1,1,0,3,0,0,0
5,11,20,22,18,14,4,9,12,12,7,0,0,6,10,9,4,12,14,4,1
20,42,62,132,201,183,137,175,264,253,229,253,159,36,30,26,27,21,20,13,1
2,6,3,3,1,5,5,8,4,4,1,4,4,0,3,3,3,4,5,9,0
22,24,95,259,411,271,347,786,830,488,358,380,180,65,28,33,30,92,251,209,1
0,0,0,0,1,0,3,5,2,0,0,0,1,1,0,0,0,0,0,0,0
4,2,2,6,11,7,9,15,22,69,36,21,9,14,14,3,4,6,10,7,1
3,5,5,0,1,1,2,4,8,10,10,9,3,1,1,3,5,5,2,4,0
21,16,30,84,94,132,189,247,345,432,387,226,190,185,93,45,18,13,22,38,1
8,9,7,3,0,2,7,11,5,4,2,12,10,9,4,2,2,5,10,11,0
3,11,15,5,19,27,53,101,92,128,133,117,87,66,30,7,17,30,27,33,1
61,50,23,32,41,28,35,70,123,117,186,140,47,30,20,18,14,16,13,14,1
1,7,4,6,8,11,14,6,4,12,14,11,6,3,2,4,8,15,6,10,1
0,4,8,5,3,1,1,0,0,0,0,2,9,7,3,3,3,9,4,0,0
0,0,0,4,2,4,7,12,15,13,20,16,24,7,3,6,6,9,7,9,0
9,5,12,12,3,0,4,1,8,17,1,3,0,2,2,9,6,7,10,7,0
3,1,2,10,10,2,2,1,1,3,2,11,10,0,0,1,4,14,8,1,0
0,0,4,5,10,6,1,3,8,9,23,18,15,11,2,0,0,0,3,6,1
8,12,13,5,6,11,4,3,1,8,3,5,7,6,8,7,9,7,2,4,0
7,10,8,6,8,6,6,4,5,7,7,12,6,4,7,4,3,5,4,6,1
4,1,3,9,3,4,0,2,8,8,6,2,7,8,6,3,1,0,0,0,0
0,0,2,3,1,3,4,1,1,1,3,4,7,3,5,2,4,5,4,3,0
12,12,17,15,14,5,7,20,21,33,65,74,80,63,66,33,16,12,6,19,1
2,6,0,1,6,12,6,2,0,0,0,2,2,0,0,0,0,0,1,1,0
1,0,0,0,0,0,0,0,0,0,4,13,5,1,0,0,3,6,4,5,0
4,7,8,4,9,11,12,5,9,6,2,4,4,3,5,7,10,8,3,0,1
0,0,4,4,1,2,3,4,3,0,0,0,0,0,0,2,3,1,0,0,0
9,11,8,6,6,2,12,10,7,7,9,3,5,14,7,12,10,14,12,14,0
0,0,0,0,0,0,0,0,0,27,72,79,81,58,24,9,16,13,7,5,1
5,2,0,7,6,7,4,10,11,14,9,2,7,4,2,2,0,0,0,0,1
3,3,10,9,3,1,1,4,7,3,6,2,2,5,6,6,5,7,3,7,0
5,10,8,11,7,2,2,6,2,0,11,6,5,4,1,1,6,3,0,0,0
11,4,2,7,13,7,7,6,11,20,21,21,9,8,9,21,11,7,9,11,1
1,4,11,14,9,9,5,7,27,32,14,8,19,16,5,3,3,8,13,13,1
11,0,0,0,0,0,0,0,0,0,0,0,0,1,4,13,25,24,18,15,0
5,0,0,0,0,0,1,10,8,5,11,6,8,4,1,0,0,0,0,1,1
0,0,1,3,1,0,1,3,0,4,0,0,0,0,0,0,0,0,0,1,0
0,0,3,7,2,0,0,0,2,3,0,3,0,0,0,0,0,0,3,10,0
6,12,13,7,13,3,5,9,12,4,3,3,1,3,3,0,4,4,1,3,0
20,9,18,24,20,48,44,61,85,67,78,65,66,46,17,14,20,18,18,17,1
3,4,0,0,0,1,3,8,6,5,14,11,10,2,0,0,0,2,2,0,1
0,0,0,1,4,6,9,5,5,8,3,1,2,6,12,6,6,10,17,16,0
1,1,0,3,3,4,4,0,3,5,0,3,3,0,1,1,3,6,3,0,0
20,20,46,91,105,114,90,60,57,55,68,44,29,21,5,9,20,29,24,8,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,3,5,0,0
15,17,10,3,9,8,5,4,13,24,24,17,14,12,13,8,6,9,12,5,1
20,18,23,24,17,14,19,9,6,14,15,3,15,21,19,5,6,7,14,14,1
694,256,202,127,111,122,109,138,253,324,208,188,360,339,363,151,108,62,31,29,1
0,0,0,0,1,0,1,0,1,1,0,1,1,5,5,4,1,0,0,0,0
3,4,6,3,10,14,8,5,5,5,4,0,0,1,1,1,1,1,4,8,1
4,7,6,8,6,9,5,1,5,8,6,20,11,4,5,7,7,5,4,5,0
4,5,4,1,3,5,6,6,0,7,13,11,9,4,5,1,1,6,15,1,0
5,8,4,5,7,3,16,14,0,1,10,15,20,20,12,9,13,8,0,9,0
6,0,6,7,5,3,6,0,11,10,1,3,5,3,5,1,3,8,6,6,0
1,1,1,1,0,0,1,1,2,0,3,0,4,9,4,0,0,0,0,0,0
17,7,8,4,7,10,5,5,2,4,11,10,6,2,1,3,4,7,18,20,1
16,0,0,8,17,7,6,7,1,2,6,6,8,12,14,5,3,8,4,5,0
9,10,3,0,0,5,9,10,7,14,28,59,57,80,66,14,1,2,0,0,1
5,2,1,0,2,7,7,4,4,7,6,4,6,7,3,3,4,5,4,4,0
20,20,15,7,12,56,122,124,78,110,114,71,15,3,16,26,29,14,5,3,1
6,6,7,1,0,0,0,0,2,15,23,6,1,16,1,0,3,3,12,27,1
0,1,0,0,0,1,1,4,2,0,2,0,0,0,0,2,3,4,2,0,0
0,7,14,14,16,8,8,3,4,5,7,12,11,11,9,8,7,16,13,6,0
16,4,4,8,9,1,0,2,3,3,4,6,4,7,11,8,9,13,11,6,0
4,2,5,9,11,1,1,5,9,5,7,7,3,6,7,8,14,2,3,6,0
0,0,0,0,0,0,0,0,0,3,6,3,7,6,1,0,0,0,5,2,0
23,10,9,13,14,13,14,25,33,25,23,13,27,30,16,6,9,7,0,5,1
1,2,4,2,2,3,2,1,1,3,0,8,5,0,0,0,0,0,0,0,0
27,42,57,44,29,44,124,226,239,237,270,434,299,243,255,140,49,25,18,31,0
2,2,0,2,6,6,7,8,10,8,10,5,2,1,0,0,0,0,1,1,0
2,1,0,4,1,1,3,0,0,2,3,1,0,0,3,0,0,0,2,2,0
6,8,1,0,5,6,2,3,6,5,0,1,3,0,2,2,0,1,8,8,0
0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
13,13,3,3,2,3,7,18,32,38,32,33,26,19,5,1,0,0,0,0,1
5,3,1,0,0,1,2,8,1,2,3,0,0,0,0,4,0,0,1,1,0
5,9,14,15,17,22,10,12,24,15,11,7,10,13,22,30,23,11,19,27,0
22,14,5,10,4,2,2,2,11,20,22,21,0,0,0,0,3,2,1,1,1
6,11,12,7,0,3,2,5,9,20,19,8,9,3,7,5,9,4,5,7,1
10,7,2,5,3,0,4,0,3,3,8,2,5,3,5,5,0,0,0,0,0
0,2,1,0,1,2,7,0,2,5,4,7,17,6,4,2,0,4,10,5,1
36,36,32,10,34,73,121,357,458,361,547,710,379,126,63,34,32,55,84,100,1
3,7,7,3,7,8,6,9,16,7,8,13,2,4,1,2,6,1,3,1,1
3,3,4,3,1,9,5,1,1,2,5,4,2,1,1,5,0,0,4,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,0
71,22,23,15,36,86,84,41,155,324,222,67,34,22,15,15,41,46,29,11,1
4,5,3,9,6,1,0,3,8,3,2,5,4,0,1,5,2,0,0,0,0
2,5,5,2,3,1,3,1,1,1,0,0,2,2,2,5,3,0,1,1,1
13,12,4,3,1,3,0,0,7,0,3,3,8,11,3,0,2,8,1,1,0
14,9,12,7,6,7,4,4,6,6,3,7,10,14,12,6,5,5,13,20,0
3,3,0,0,3,3,0,5,2,3,1,0,0,2,3,1,0,2,2,2,0
2,0,1,3,7,5,9,10,7,5,4,5,3,12,12,12,8,11,13,12,1
11,17,15,32,64,40,31,28,19,7,8,9,9,18,9,8,11,3,2,8,0
3,7,9,17,24,12,4,1,3,17,60,81,56,33,55,28,6,4,5,8,1
11,12,12,12,18,9,8,7,4,3,3,3,1,5,7,2,4,8,11,11,0
6,7,5,3,6,4,2,6,0,0,0,0,3,0,0,0,0,3,6,12,0
4,4,4,4,4,4,2,7,0,5,6,0,2,7,9,6,3,6,4,0,0
11,13,13,5,3,14,26,29,37,48,58,61,59,38,30,65,74,67,58,35,1
2,0,2,1,3,3,4,3,2,2,1,1,3,3,1,1,0,2,4,6,0
16,9,7,12,10,10,10,9,7,7,16,11,11,9,6,13,19,21,21,18,1
12,8,9,8,28,36,34,29,17,32,101,80,7,6,24,21,12,14,18,9,1
4,7,5,3,0,1,3,3,3,3,5,0,0,0,2,0,0,0,0,0,1
13,10,6,11,9,12,5,1,7,8,3,11,18,18,13,15,12,14,11,14,0
2,0,0,0,0,0,0,0,0,0,1,11,14,6,4,3,3,14,9,5,0
1,2,4,4,5,3,2,0,0,0,0,0,0,0,0,0,1,1,0,2,0
17,13,22,12,8,3,7,12,11,7,17,24,18,17,21,26,24,3,1,6,0
16,13,22,45,125,167,191,183,151,204,159,83,57,35,24,35,30,26,23,9,1
7,6,6,9,5,4,7,10,11,23,16,8,9,8,3,0,9,13,9,3,1
4,1,0,2,5,3,4,8,0,1,4,6,8,8,15,13,2,8,6,3,0
6,3,2,1,3,3,6,6,0,0,1,3,5,0,0,13,14,5,3,0,0
0,1,0,0,2,2,0,3,4,3,4,1,0,0,0,0,0,0,0,2,1
4,9,16,13,20,15,9,7,5,2,3,6,6,5,2,0,1,0,6,5,0
19,17,10,10,5,3,6,19,40,48,28,13,7,17,16,13,15,11,5,2,1
8,3,0,0,0,0,0,2,2,0,0,0,1,2,2,0,2,4,1,0,0
48,24,15,7,18,46,107,135,165,169,234,429,498,321,163,96,75,41,14,11,1
5,0,0,0,8,8,0,0,0,0,0,0,0,0,2,3,1,0,0,4,1
0,0,0,1,3,3,3,0,5,15,23,12,2,1,0,4,2,0,0,0,1
0,0,1,2,4,3,2,4,4,2,4,3,2,0,0,0,0,0,0,0,0
8,9,6,6,11,15,8,6,8,9,5,1,0,7,9,6,1,7,8,5,1
0,0,0,1,0,9,14,2,4,5,4,0,0,0,0,1,3,0,2,4,0
3,0,8,1,0,0,5,12,13,10,6,8,8,4,4,9,11,4,9,8,1
5,3,8,21,18,15,22,14,9,11,2,3,0,0,0,0,0,4,4,0,0
37,57,44,71,82,101,148,129,159,222,166,117,23,7,15,24,33,57,49,45,1
14,45,83,154,175,168,185,176,244,335,243,190,216,168,120,74,40,17,9,13,1
6,6,6,12,8,4,9,12,8,7,1,3,5,2,3,9,9,10,8,2,0
18,21,27,30,12,36,58,115,175,127,106,102,107,55,28,14,17,49,51,45,1
0,1,3,0,10,13,4,5,5,4,1,5,4,4,4,2,2,6,2,0,0
1,7,6,3,7,4,5,4,2,4,7,8,7,5,4,9,12,3,3,3,0
1,2,0,4,4,0,1,0,3,2,2,2,0,0,3,7,4,0,6,4,0
0,0,9,10,0,1,0,0,0,0,0,0,9,13,5,3,1,2,2,4,0
0,2,5,7,4,4,1,2,1,1,3,6,3,3,8,6,3,0,2,0,1
3,14,26,16,39,38,18,7,14,11,1,3,8,10,11,10,9,4,1,0,0
4,11,9,4,5,3,6,7,5,9,6,9,7,0,6,11,2,3,10,3,1
69,34,25,32,44,41,87,185,352,461,354,211,319,375,219,148,111,66,60,23,1
3,8,13,3,5,14,18,18,8,5,6,10,9,14,9,2,0,7,7,1,1
6,8,5,8,4,8,9,7,2,5,10,8,8,7,13,17,11,14,9,4,1
2,0,0,0,0,0,0,0,0,7,7,0,2,0,3,4,5,4,1,3,0
36,36,21,10,23,35,82,111,163,147,133,156,165,154,102,56,16,4,12,15,1
24,21,30,14,22,45,46,125,158,202,255,197,156,134,80,58,49,66,119,219,1
13,4,0,0,1,2,2,5,6,6,4,5,10,10,16,15,2,3,7,4,0
3,2,2,3,6,5,1,0,1,1,1,2,2,2,2,4,6,2,0,3,0
30,17,15,27,35,47,63,74,100,105,123,91,62,65,63,53,36,26,26,25,1
10,5,2,4,8,6,1,5,2,3,2,8,10,13,3,5,3,10,11,4,1
0,0,0,2,2,0,3,5,1,1,4,3,10,10,0,2,5,1,1,4,1
8,5,5,5,10,6,3,3,7,6,6,9,10,8,11,4,7,5,3,3,0
2,1,1,3,2,0,4,4,5,6,6,5,2,6,1,0,0,0,0,0,0
49,51,52,78,172,193,216,322,300,324,404,472,294,143,54,13,19,32,96,75,1
9,3,12,18,39,66,37,21,14,78,144,131,105,84,66,75,137,177,192,193,1
2,0,3,3,7,8,1,5,10,13,23,21,14,4,4,5,11,7,5,6,1
9,13,24,18,30,101,64,10,43,13,46,66,22,21,22,29,1,11,36,20,1
18,0,1,9,9,8,9,0,0,8,9,14,4,0,0,0,0,0,1,3,0
0,0,4,7,5,3,6,4,3,3,2,2,3,3,0,1,2,3,3,3,1
4,5,6,1,0,2,5,3,3,3,0,1,1,4,2,2,2,3,5,10,0
1,0,1,1,2,2,3,5,7,3,0,4,4,1,0,3,10,3,5,3,0
3,7,12,6,5,3,3,3,4,10,13,5,6,3,6,1,1,1,6,2,0
2,8,2,0,0,3,6,10,7,0,0,1,5,2,7,9,6,6,6,7,0
0,0,0,6,6,8,15,20,18,14,19,14,10,20,17,10,19,15,10,5,0
5,2,0,0,0,0,0,0,1,1,0,2,2,3,1,6,8,4,6,7,0
0,2,5,3,1,2,5,4,2,7,6,1,1,7,9,7,4,0,1,1,0
11,3,6,9,17,21,12,16,7,14,45,28,20,29,22,5,0,8,9,7,1
3,3,0,0,1,1,2,11,9,2,0,0,3,11,3,4,5,9,9,3,0
0,0,0,0,0,2,2,4,2,0,0,0,0,0,0,1,1,1,5,6,0
1,8,13,7,3,5,8,7,6,5,4,13,11,8,9,5,0,0,0,0,0
0,4,8,12,9,5,4,4,2,1,7,14,2,5,1,5,6,12,12,2,1
89,56,28,26,33,62,58,56,41,40,53,56,41,23,27,27,26,11,16,15,1
7,9,2,5,12,19,10,14,16,4,6,8,4,3,8,9,2,3,8,9,0
0,0,1,4,7,4,3,3,0,0,3,1,4,0,7,6,1,5,4,7,0
7,8,4,12,15,16,15,6,5,26,34,18,15,23,19,10,7,15,17,20,0
9,12,14,7,12,2,0,0,0,0,0,0,0,8,14,18,14,19,20,11,0
3,2,5,12,12,2,2,3,5,4,0,1,1,1,2,2,2,2,7,2,0
2,2,1,5,3,2,13,25,12,10,11,6,2,5,8,3,1,2,0,0,1
0,1,2,0,4,4,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0
9,14,32,28,21,16,21,58,76,47,35,55,39,16,16,2,0,11,16,8,1
3,3,0,0,0,4,6,4,12,8,6,3,0,3,5,3,4,4,3,4,0
3,11,15,12,21,19,7,11,39,48,35,15,11,12,20,17,25,35,48,35,1
17,18,19,28,26,16,3,6,39,59,71,85,78,53,17,18,34,86,81,93,1
5,2,1,2,9,7,8,8,3,0,1,0,5,11,8,2,3,0,0,0,0
3,9,9,3,5,4,14,7,1,2,6,8,4,4,5,0,2,9,8,2,0
0,1,1,0,5,3,2,0,8,10,8,4,4,0,3,8,12,4,4,1,0
2,3,9,9,7,7,3,4,7,19,16,8,10,7,4,2,2,9,2,3,1
4,8,9,8,8,8,6,11,12,15,15,19,33,27,12,4,5,5,10,12,1
16,19,13,10,15,21,18,8,7,1,0,0,3,0,0,0,4,5,6,9,0
15,12,7,0,2,1,0,2,4,3,0,6,2,0,0,1,4,1,0,0,0
200,418,291,281,283,284,223,207,167,150,141,127,76,58,47,33,35,26,32,33,1
72,80,90,97,92,130,208,183,182,204,153,102,51,23,24,37,73,138,89,54,1
7,1,12,10,5,10,5,6,3,3,7,9,7,2,5,5,20,16,15,7,0
10,16,24,38,57,50,68,42,22,24,24,18,19,38,51,90,73,43,23,18,1
7,6,4,2,3,3,5,3,2,10,16,19,13,2,0,3,4,7,10,7,0
5,15,9,2,5,10,7,6,9,8,9,7,16,21,11,11,16,11,5,7,1
4,4,4,6,1,0,0,1,1,1,1,7,6,0,0,1,13,9,4,12,0
7,13,12,7,4,1,5,17,28,31,35,19,7,18,15,16,11,7,9,17,1
0,0,0,0,0,0,0,0,2,3,10,6,0,3,1,0,0,0,1,6,0
4,8,12,7,15,9,4,4,0,0,5,12,10,15,7,4,7,7,0,2,1
9,11,8,5,2,1,1,0,2,2,1,4,3,3,1,0,0,2,3,1,0
3,0,2,2,0,0,0,4,4,4,0,0,0,2,2,2,8,12,10,6,1
5,2,0,4,7,15,13,10,13,16,20,28,20,6,1,12,10,6,5,0,1
7,5,9,6,2,7,10,8,8,5,0,4,5,5,4,3,10,7,1,5,0
0,0,0,0,3,7,10,37,35,22,42,30,30,36,16,7,3,2,0,0,1
7,7,9,8,11,16,8,5,12,6,9,9,11,11,14,17,18,12,13,15,0
0,0,0,0,0,3,4,0,1,2,3,6,9,2,0,2,3,7,6,3,0
3,3,7,7,1,0,0,0,0,0,2,2,2,1,1,2,3,6,3,0,0
2,5,0,2,4,2,5,5,3,5,8,2,2,7,5,7,5,1,11,8,0
2,2,2,2,2,0,3,3,0,0,4,3,1,6,4,5,3,1,0,6,1
2,2,1,1,0,7,7,0,0,0,1,2,8,6,2,2,2,2,1,1,0
1,2,12,17,7,9,11,9,11,18,15,8,5,17,13,19,18,10,7,11,1
7,2,4,4,3,8,5,5,8,14,12,10,13,6,4,12,6,2,5,4,1
12,9,8,8,5,10,14,8,13,12,6,2,6,2,6,8,6,4,5,7,0
0,0,0,0,2,2,6,0,0,0,2,1,0,0,5,6,0,4,4,5,0
1,2,1,2,3,7,7,5,11,9,4,2,6,13,6,0,3,5,6,7,1
13,14,12,7,7,17,13,7,9,16,16,21,19,12,17,23,22,11,15,13,0
18,17,21,36,21,15,40,61,84,147,286,288,264,290,177,98,34,38,26,18,1
10,8,10,5,12,20,42,56,38,33,62,25,15,6,5,11,10,5,7,9,1
7,7,6,7,5,8,12,10,15,13,6,10,12,4,7,1,1,13,11,9,0
12,16,16,1,12,36,30,14,0,6,7,16,24,17,20,24,7,0,0,0,0
7,13,12,11,5,11,11,24,42,42,15,16,12,8,5,3,9,6,12,10,1
0,0,4,4,1,1,1,6,4,1,2,3,1,0,0,0,0,0,0,0,0
72,47,24,18,23,2,1,2,7,15,15,12,20,10,27,20,8,25,21,21,1
3,2,9,12,11,8,3,2,8,11,23,22,27,28,13,4,3,3,3,1,1
13,6,3,1,5,5,4,1,0,5,5,3,3,2,3,3,8,6,3,2,0
1,0,1,2,1,0,2,3,0,3,4,3,8,17,15,0,1,1,5,4,0
8,5,12,24,15,11,9,18,17,9,13,16,18,13,8,16,18,19,12,3,1
1,1,2,4,6,8,7,3,9,10,11,4,9,2,0,1,2,2,2,2,1
8,5,4,7,18,10,24,25,8,9,14,12,10,22,16,8,4,6,12,11,0
17,0,3,8,8,10,8,8,9,7,5,3,8,15,8,9,6,7,5,8,0
5,2,6,5,1,0,1,1,2,2,2,0,4,4,0,3,1,1,2,1,1
5,6,7,2,3,4,2,4,6,3,0,2,4,2,1,0,0,0,0,0,0
42,49,48,32,39,31,35,64,78,70,98,128,153,108,33,29,24,14,5,10,1
4,4,2,2,1,1,0,7,5,1,6,7,8,13,4,8,4,2,7,7,0
65,41,26,32,38,82,214,299,278,414,558,383,222,176,143,59,41,39,38,72,1
3,3,2,4,0,0,0,1,2,6,7,0,0,0,1,1,0,1,4,4,0
3,1,3,8,9,7,12,9,6,3,0,1,2,7,1,5,3,1,12,7,1
3,8,2,1,6,10,10,7,4,11,7,5,7,1,1,0,1,3,10,9,1
1,0,0,0,0,0,0,0,0,4,2,2,2,0,0,0,2,5,3,0,0
8,0,3,2,1,0,6,1,1,5,8,9,9,4,0,11,7,5,6,6,0
0,0,0,4,4,5,5,0,7,7,6,8,2,0,3,3,0,1,0,0,1
0,1,3,4,9,9,1,6,5,5,4,3,5,6,4,0,0,5,2,1,0
1,1,4,2,0,3,5,0,0,0,0,0,1,5,13,9,14,18,22,30,0
2,1,5,4,2,2,3,2,2,1,3,4,2,9,0,0,7,3,5,8,0
5,19,14,11,9,6,8,18,35,47,50,51,43,29,7,8,5,4,7,4,1
4,2,4,2,2,2,0,2,9,6,9,7,1,5,5,5,1,1,9,14,1
8,29,105,191,120,60,67,69,33,18,14,10,3,5,10,8,9,8,9,14,0
0,0,0,0,0,0,6,14,65,95,55,56,70,34,11,5,5,13,19,18,1
0,0,6,9,0,0,0,0,0,9,6,0,0,3,3,0,3,0,3,0,0
1,3,5,3,1,2,7,5,0,0,0,0,4,6,2,2,4,7,10,4,0
4,4,0,4,2,13,7,4,5,5,5,4,3,0,0,0,0,0,0,8,1
51,53,36,23,72,59,32,118,195,176,181,175,191,279,370,155,84,158,131,70,1
11,9,8,6,4,1,4,5,10,7,10,14,16,10,3,3,5,10,8,1,0
20,12,3,7,5,1,2,8,6,7,6,1,2,2,1,0,0,0,5,6,1
3,2,2,4,5,9,6,4,0,1,3,2,3,5,8,4,0,0,2,5,0
5,6,16,13,7,3,3,2,3,3,8,6,5,7,7,7,3,3,11,9,0
12,14,19,15,2,11,15,20,42,64,103,105,76,54,19,4,6,9,21,28,1
1,1,6,6,2,2,0,4,4,0,5,7,7,4,3,10,14,5,10,9,0
1,1,0,0,0,0,0,1,1,5,5,2,0,1,4,1,2,4,7,4,0
4,2,1,14,27,18,29,28,26,9,4,22,10,10,19,35,31,11,3,1,0
4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,30,16,10,16,47,112,150,266,182,256,284,293,199,104,36,32,41,15,19,1
2,1,0,0,1,1,1,1,1,2,2,3,10,0,0,0,0,0,6,13,0
1,5,2,0,3,8,4,2,2,8,7,0,1,2,1,3,4,0,0,0,1
3,4,3,5,5,2,1,1,7,7,3,6,12,7,0,0,0,1,8,7,1
9,5,5,3,17,13,0,7,10,10,12,8,7,10,6,8,4,4,4,2,0
0,0,0,0,0,2,5,4,3,9,14,10,4,10,9,11,10,12,15,10,1
26,26,16,14,14,8,25,63,106,119,180,127,107,162,169,139,201,214,160,77,1
2,1,2,1,0,1,1,4,0,5,7,1,1,3,7,1,0,4,10,4,0
5,7,4,2,2,6,11,4,3,3,1,4,5,9,8,2,6,6,3,3,1
3,3,3,3,1,0,1,1,1,0,0,1,0,1,4,0,2,0,0,0,0
4,5,3,5,5,8,9,9,4,4,6,4,4,11,8,3,6,4,5,8,0
6,1,2,6,3,6,5,2,5,9,9,0,5,4,1,3,6,6,11,11,0
1,3,4,0,1,0,3,4,4,3,10,8,5,1,3,3,4,11,5,3,0
4,2,0,0,4,4,0,4,4,0,0,1,1,0,0,1,0,0,0,0,0
34,27,23,71,98,124,340,462,673,418,206,157,114,120,104,132,233,350,254,195,1
16,6,11,4,4,4,5,11,4,4,8,1,0,10,9,0,0,0,0,0,0
35,25,16,19,49,44,75,109,171,196,230,239,254,346,246,114,132,77,24,11,1
6,2,5,9,10,10,12,5,11,13,9,8,15,3,7,10,4,3,12,18,0
22,7,18,15,9,11,12,12,15,37,58,63,37,23,29,41,19,9,5,11,1
0,0,5,2,2,8,6,3,1,1,0,0,1,4,5,9,1,1,3,1,1
7,4,0,0,2,7,24,51,75,102,105,98,120,121,98,111,79,64,68,60,1
53,46,32,19,35,47,57,34,22,43,33,17,10,3,1,3,1,8,4,2,1
1,0,9,16,6,2,8,5,5,34,51,42,63,37,24,20,10,5,10,7,1
0,0,0,1,4,4,8,9,3,0,2,2,1,6,5,3,7,4,2,8,0
0,0,0,0,0,1,4,8,8,12,18,5,4,7,3,0,1,1,0,0,0
12,1,1,0,0,2,4,3,3,8,8,5,3,1,2,2,1,0,1,6,0
0,0,0,3,7,8,3,0,5,3,1,1,4,3,12,10,0,4,4,0,0
4,6,3,5,4,5,1,5,5,8,7,1,1,0,8,8,0,0,1,4,0
2,0,0,0,0,8,8,10,3,3,3,2,2,0,0,2,0,0,0,0,0
33,60,69,54,55,50,26,52,94,205,199,133,89,100,254,236,167,190,151,85,1
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,104,121,176,120,170,161,218,228,149,231,201,150,80,34,18,22,42,50,38,1
1,1,6,10,8,0,0,0,4,5,1,0,1,0,2,3,1,0,0,0,1
0,3,11,10,14,17,10,6,2,2,3,5,4,5,6,8,7,8,6,4,1
0,4,4,4,6,1,1,2,8,10,10,9,4,4,0,0,0,0,0,1,0
0,1,1,6,6,9,5,5,6,6,8,6,3,3,3,0,2,3,2,3,1
2,3,1,4,4,3,3,0,2,10,12,16,11,3,1,0,1,2,0,0,1
1,2,1,1,5,5,8,10,6,1,1,6,2,1,0,1,1,0,2,0,0
0,0,3,0,0,0,0,0,2,5,7,7,6,3,1,5,6,9,9,6,0
1,1,3,6,0,0,5,10,2,4,2,8,13,18,9,7,8,1,9,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,10,11,12,10,8,6,3,5,4,4,7,6,10,10,3,0,0,0,1
4,4,1,6,8,3,1,2,5,2,2,1,1,1,3,2,0,0,0,1,1
18,13,9,3,0,1,1,0,0,0,0,2,3,5,6,7,5,6,6,4,0
4,8,8,6,4,5,5,4,5,7,5,2,3,1,3,7,8,4,8,7,0
0,2,2,3,3,5,7,13,13,3,3,6,4,5,5,8,11,4,4,9,0
2,5,5,6,5,1,1,5,2,0,0,0,0,0,0,4,4,0,0,1,0
8,6,4,3,1,0,0,6,9,10,4,0,1,2,3,3,2,9,17,7,0
