V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20
1,19,59,66,74,58,53,98,100,113,131,152,137,123,67,39,26,16,16,12
9,9,13,9,27,79,97,96,185,248,217,189,161,141,117,151,136,108,59,40
90,102,91,104,77,109,115,214,255,130,158,131,76,41,13,20,37,19,6,0
1,4,4,1,0,0,3,4,15,38,23,17,24,16,3,3,1,2,6,5
8,29,39,40,47,44,40,9,17,26,14,9,4,6,6,2,3,6,8,4
15,29,87,124,132,275,166,56,47,33,25,42,46,37,35,17,18,10,12,24
13,25,58,80,47,21,17,18,21,16,31,98,162,152,99,47,31,26,39,65
27,29,10,19,35,73,117,289,215,45,32,40,41,41,54,97,123,112,23,33
16,26,28,23,28,43,51,89,78,57,72,77,62,46,46,25,35,34,20,11
2,8,12,1,0,17,34,11,24,38,24,22,13,13,11,15,16,6,15,16
105,75,46,33,34,29,33,92,92,99,92,71,39,28,15,7,11,22,8,9
0,0,3,5,6,7,4,5,5,9,9,5,3,4,5,9,14,7,12,8
14,14,31,48,32,21,19,20,25,19,11,19,42,95,149,265,336,348,288,195
1,29,34,19,14,6,5,12,44,98,89,51,33,17,12,9,5,10,2,0
2,2,9,45,48,38,69,92,131,120,59,43,25,17,19,14,42,51,15,20
33,26,23,51,53,38,17,20,20,27,31,44,82,188,234,275,299,290,374,340
163,221,359,340,232,162,88,53,29,33,39,77,77,58,59,66,47,64,76,114
6,15,10,4,2,2,9,16,13,30,31,16,11,9,17,36,32,19,27,38
11,7,6,14,27,25,18,12,24,102,144,101,82,111,115,72,40,13,12,17
0,0,7,12,8,0,0,19,43,41,37,22,9,3,0,0,0,0,0,2
13,9,17,32,55,67,103,104,101,97,87,95,104,107,66,28,7,16,23,11
16,7,13,36,97,209,144,269,330,356,332,178,79,68,40,51,32,34,36,26
27,32,39,103,81,47,85,112,95,218,324,289,140,168,131,102,114,157,112,141
9,11,8,4,9,7,7,11,8,4,2,10,2,7,6,11,15,8,12,18
2,4,12,12,8,8,11,8,37,71,78,87,53,18,11,7,8,16,12,8
30,35,63,67,166,178,97,133,164,117,114,116,46,10,10,32,62,35,16,10
15,20,27,25,8,8,16,5,7,21,48,47,95,87,110,66,44,40,26,12
108,101,172,225,165,92,39,25,13,16,37,71,99,93,60,50,35,25,31,32
33,20,27,19,16,39,96,169,160,143,190,123,53,19,20,30,40,46,49,29
1,3,9,7,5,4,4,5,4,9,3,2,3,5,5,6,9,13,19,10
6,8,24,20,20,28,51,80,159,163,92,79,42,22,13,3,1,14,14,12
0,0,0,1,1,3,9,24,32,52,54,50,64,72,33,11,23,48,44,66
4,4,10,6,8,11,28,65,110,64,66,96,92,42,19,24,21,24,21,1
3,11,8,7,8,17,42,74,140,120,147,139,30,44,45,20,12,8,4,11
14,28,48,78,133,120,153,184,93,46,75,68,31,11,7,2,21,17,8,3
57,60,62,54,120,162,97,50,102,155,125,148,145,57,21,8,4,3,6,10
18,12,22,15,32,38,43,36,29,51,60,88,83,50,26,13,7,25,47,68
12,4,10,18,18,20,20,24,16,21,69,54,17,27,42,39,44,52,55,71
15,11,11,4,2,5,5,27,90,179,171,30,32,18,3,8,3,21,18,6
28,42,56,80,104,85,168,207,140,151,178,161,174,121,109,72,42,36,22,22
4,14,36,37,18,9,23,61,114,89,126,132,53,78,66,40,45,28,10,2
4,6,2,2,5,4,9,38,41,14,17,6,3,4,4,4,4,5,7,12
7,12,6,7,7,3,12,69,85,36,40,54,20,10,1,0,2,7,6,1
32,29,19,8,21,20,9,14,22,37,48,32,20,16,8,4,5,8,6,3
47,72,70,16,14,14,13,63,151,372,497,300,198,191,386,481,180,164,151,106
24,42,66,66,63,64,34,50,74,104,175,359,437,289,311,344,203,100,66,54
4,14,7,6,5,19,33,51,70,54,54,76,28,7,12,16,5,8,8,12
18,46,72,57,24,24,51,147,241,213,143,217,221,120,38,24,49,54,58,35
4,6,4,15,29,39,54,86,92,85,51,17,11,5,8,9,11,18,22,31
197,162,372,367,234,192,195,220,142,164,126,57,29,38,20,13,26,22,7,3
15,31,67,80,114,113,147,115,127,141,120,273,208,138,187,144,70,41,20,18
1,2,1,1,4,2,6,21,50,55,103,78,35,27,8,2,2,5,12,7
0,0,0,0,0,0,3,67,143,150,123,264,203,25,12,6,11,10,13,6
5,3,5,8,8,4,9,20,51,150,145,46,25,15,0,10,13,10,15,8
22,25,14,21,24,43,81,130,131,175,202,196,165,79,40,13,9,29,72,76
26,22,32,23,14,25,37,53,55,76,126,140,168,167,178,193,233,243,278,422
37,52,54,49,72,78,69,35,31,26,1,24,23,36,46,24,18,13,5,2
31,50,40,42,36,42,36,44,76,72,50,28,13,17,38,42,49,24,11,26
12,6,3,0,8,10,23,38,66,178,191,129,100,61,44,18,10,10,10,24
43,59,43,22,28,36,71,96,131,123,73,74,59,33,27,12,14,21,7,5
42,176,320,203,192,216,146,117,54,18,19,21,29,57,65,39,11,20,69,96
6,4,4,10,12,12,12,16,23,23,21,20,29,24,22,19,16,19,26,22
2,10,13,12,11,7,14,16,9,8,6,3,4,4,7,13,2,19,34,25
23,24,35,29,29,31,36,45,47,123,168,116,64,73,28,16,6,5,12,12
14,33,21,13,8,8,10,13,22,9,15,7,9,12,8,11,6,0,4,2
15,32,36,13,17,45,87,158,186,108,62,73,68,18,8,11,9,15,15,11
384,286,217,428,543,407,374,366,236,154,107,36,37,75,93,52,72,126,88,61
4,3,6,21,27,28,18,18,35,63,98,85,69,107,98,54,53,58,35,28
25,30,10,1,6,13,23,73,74,56,84,111,98,72,57,38,11,8,13,6
81,69,32,51,88,85,84,108,104,87,150,202,289,267,181,189,131,77,43,37
10,0,5,18,24,15,33,47,56,73,102,72,91,66,39,27,19,2,8,12
18,49,76,86,87,67,92,75,68,92,105,123,180,225,157,162,94,62,37,29
2,1,3,6,6,0,3,3,9,18,16,11,8,5,2,3,4,1,0,0
63,63,63,119,119,138,289,531,482,193,58,70,41,11,4,5,5,4,14,17
17,28,10,4,3,6,5,9,10,5,17,21,16,12,8,3,3,0,2,5
0,0,15,8,8,8,4,14,24,22,14,7,2,4,8,5,4,7,4,1
34,32,40,59,35,24,19,25,54,79,71,41,29,28,50,74,103,105,52,49
15,19,5,11,34,46,31,84,71,58,66,54,57,56,44,23,46,29,10,2
9,17,16,17,19,19,27,35,85,133,182,169,179,143,140,94,47,30,24,18
6,14,12,9,8,2,5,9,9,7,6,9,5,10,11,3,9,18,12,5
128,126,136,144,107,85,137,130,102,91,71,21,20,19,34,60,58,53,15,18
24,5,5,15,35,101,163,124,107,143,216,168,100,60,33,14,35,53,53,25
9,15,14,30,31,79,137,125,127,106,94,66,42,37,25,24,32,26,26,29
25,27,21,12,27,27,23,20,18,35,79,87,86,86,76,46,19,8,18,14
14,11,4,7,8,12,15,67,155,118,64,95,65,8,6,1,0,11,16,8
14,23,33,36,57,102,101,86,79,113,117,117,69,52,37,32,9,10,16,21
12,11,10,2,5,15,19,45,63,70,132,95,84,37,19,13,15,18,17,4
48,31,42,33,11,16,24,33,58,90,73,52,32,10,4,12,14,27,20,11
0,2,9,12,17,25,11,4,5,10,8,3,5,6,4,4,5,3,8,1
23,35,38,32,33,23,58,92,145,134,67,28,8,4,6,0,10,19,18,11
4,5,14,11,4,1,2,14,13,7,10,7,5,9,4,0,0,0,7,7
2,3,1,1,0,2,4,8,16,19,28,13,9,7,0,0,1,3,2,3
13,1,8,22,33,29,36,35,42,22,23,34,84,72,36,20,20,35,83,145
18,20,24,21,28,24,21,18,31,43,88,82,73,66,67,45,48,52,102,172
5,12,17,19,17,16,30,53,37,25,51,57,24,0,0,0,0,0,0,0
3,1,5,6,8,10,6,1,1,3,7,6,0,0,0,0,6,6,9,11
15,28,42,41,28,26,41,58,120,151,113,111,62,20,12,9,5,16,22,19
13,20,24,22,11,16,39,90,233,280,106,139,133,63,11,2,14,30,28,27
14,20,15,12,4,3,22,66,144,124,108,158,82,22,10,12,19,35,40,15
5,9,7,8,8,12,9,3,5,4,10,8,5,11,11,8,8,10,15,5
82,151,169,151,170,158,194,275,245,136,92,48,24,10,15,35,36,27,25,9
5,12,18,11,9,26,24,36,62,95,93,59,9,12,6,4,2,4,6,10
8,4,9,12,4,10,18,9,4,4,7,9,10,15,14,8,5,3,1,3
8,23,38,41,32,50,65,48,40,42,33,29,21,18,18,13,6,4,3,0
5,1,8,12,10,3,8,8,48,50,40,39,6,1,0,3,3,0,0,0
0,0,0,0,0,12,19,44,65,122,123,116,135,140,107,74,73,52,44,39
1,0,2,4,6,8,24,98,133,131,71,85,68,16,11,13,9,10,15,13
27,43,33,16,9,22,38,91,177,138,195,218,119,29,30,18,22,27,18,11
3,6,14,13,9,7,1,14,18,8,8,24,35,20,16,21,13,8,8,2
19,37,30,18,12,13,10,51,97,74,94,161,114,35,9,5,19,27,15,5
9,11,18,9,13,17,13,6,11,8,8,6,10,11,13,14,8,9,24,26
6,7,21,20,15,16,31,58,99,81,88,158,196,117,52,27,30,48,49,35
23,27,26,40,49,29,56,89,78,152,246,126,53,33,24,30,16,19,27,13
46,75,122,97,120,89,96,61,63,72,76,53,21,12,17,12,14,38,60,143
14,46,47,28,3,9,8,47,91,90,109,130,130,112,55,37,13,13,25,42
11,28,15,8,6,5,25,48,66,115,114,172,117,109,108,82,33,17,7,14
20,36,35,76,174,163,154,182,128,112,144,144,141,68,86,75,39,45,44,30
47,34,16,22,62,155,193,137,188,202,285,267,234,230,117,50,21,39,53,78
173,229,165,172,130,80,40,24,23,30,43,100,88,28,23,29,62,99,90,99
1,1,0,0,0,0,0,2,8,0,44,82,82,79,81,99,86,72,51,68
3,2,2,4,3,0,10,17,31,32,17,11,25,10,2,4,8,9,12,24
3,5,12,22,12,8,19,47,54,78,99,63,12,20,8,0,3,7,5,1
8,28,24,7,5,19,30,60,106,128,147,98,33,35,16,5,2,4,27,20
13,11,12,11,19,13,10,52,95,98,89,112,86,44,35,27,20,17,14,7
8,1,5,11,7,9,6,10,27,30,19,14,8,0,0,1,1,0,0,0
0,0,1,2,8,6,0,12,9,6,9,6,0,0,0,0,0,0,6,6
29,28,40,77,82,160,115,82,165,189,154,88,44,26,15,10,11,20,22,14
1,4,2,1,1,5,9,25,34,21,19,30,23,8,1,1,0,4,6,1
100,102,111,75,48,56,46,42,9,8,11,8,18,16,13,16,6,7,9,11
2,4,19,14,12,16,6,6,53,66,33,53,51,18,6,4,11,19,13,10
9,14,14,13,14,24,34,37,35,34,36,10,8,14,11,9,6,2,4,4
0,5,4,4,8,9,9,8,3,1,2,3,2,2,0,4,4,7,12,4
5,18,12,17,37,47,39,24,41,36,31,41,24,19,33,35,26,22,12,9
18,9,7,5,7,19,54,65,62,112,84,29,28,12,0,0,0,0,0,0
32,38,130,123,58,36,53,56,79,71,73,133,106,37,30,22,23,30,14,15
22,28,18,15,5,10,20,59,132,120,198,238,84,31,19,4,15,33,23,13
19,11,12,21,18,9,15,14,24,47,85,77,47,19,24,23,26,14,7,19
16,17,8,6,5,8,10,14,7,11,5,5,13,21,11,10,10,18,30,21
26,12,12,16,19,25,17,17,14,34,43,153,366,262,203,141,239,244,125,173
11,44,71,39,16,8,16,35,54,54,71,105,118,94,40,14,8,5,14,17
5,4,2,6,10,2,3,40,73,70,70,67,40,15,6,17,18,30,10,3
32,39,48,72,73,113,110,150,174,177,205,224,173,138,116,90,78,65,48,30
66,32,36,35,8,5,9,14,13,26,24,38,32,33,63,69,68,64,41,35
2,3,1,2,18,10,10,5,5,6,10,7,5,3,3,1,3,3,1,5
18,30,43,24,26,11,29,98,129,96,201,433,340,312,224,124,97,46,20,18
24,95,111,248,371,403,421,222,149,46,44,26,18,24,44,61,39,22,21,21
21,26,61,79,125,134,107,81,76,67,40,15,12,9,13,27,56,79,82,339
40,24,27,42,88,101,147,153,181,227,225,121,40,15,13,25,53,48,50,24
39,44,58,57,19,11,14,15,25,45,39,32,39,33,37,51,23,15,20,19
8,5,3,0,2,5,26,52,78,78,84,61,36,20,4,6,7,3,4,4
10,3,5,3,6,23,44,52,58,59,75,57,27,14,13,8,13,45,59,26
20,20,18,16,22,36,85,92,136,152,109,67,58,13,8,17,9,17,14,19
6,13,11,7,8,5,11,30,54,39,50,53,61,47,26,29,30,28,13,13
3,4,7,2,0,1,4,2,0,0,22,34,30,10,2,8,11,2,10,11
0,3,22,24,14,8,12,46,60,62,64,76,53,20,19,19,9,10,17,15
19,29,64,107,225,161,142,86,110,71,30,25,20,55,108,113,102,80,40,14
7,11,10,12,5,11,10,9,55,103,81,93,94,34,14,26,25,9,12,14
76,77,81,57,73,105,128,101,69,71,48,23,20,2,6,18,17,15,20,26
3,5,12,22,19,14,15,19,12,21,46,77,98,83,158,153,71,65,118,172
1,5,5,9,4,0,3,4,21,25,23,18,13,5,1,2,0,12,9,3
12,9,4,9,6,6,1,8,12,20,22,24,25,13,10,5,4,8,5,2
18,9,5,8,14,25,18,11,21,22,25,23,16,26,20,11,17,16,12,3
0,1,9,1,2,4,2,4,40,54,69,81,51,17,17,23,20,12,13,2
10,9,7,7,10,6,27,56,82,58,93,158,130,31,16,11,9,19,20,8
15,26,35,19,11,7,22,40,56,76,55,36,63,67,42,38,15,4,4,2
9,7,9,9,6,8,4,14,28,25,39,22,5,5,6,8,5,6,4,2
12,27,20,14,11,22,23,15,14,17,28,40,55,23,18,44,54,43,28,22
14,10,14,17,13,11,3,7,8,3,1,8,2,4,3,2,4,3,2,3
12,8,6,2,36,104,138,151,138,125,116,45,31,21,20,43,66,36,13,10
3,9,3,1,1,8,34,60,74,52,62,75,25,5,0,1,4,3,1,7
34,43,44,57,114,99,85,48,42,37,37,25,12,9,0,0,0,0,0,0
18,29,56,41,14,9,9,45,80,60,166,190,198,118,40,28,33,27,35,37
15,6,7,30,37,38,33,0,27,11,8,17,7,7,2,4,20,17,8,8
103,49,50,103,257,528,587,349,324,405,438,380,335,313,111,40,40,34,26,94
10,13,15,8,2,9,30,23,45,58,68,54,11,13,27,32,17,18,19,29
143,97,153,140,155,202,203,224,143,110,51,28,4,0,0,0,1,7,10,13
13,20,46,65,70,75,69,83,133,75,60,43,37,30,35,15,0,0,0,1
18,21,28,32,25,26,54,116,135,138,141,87,39,3,0,0,0,0,0,0
13,25,33,42,40,53,26,18,29,39,26,19,17,14,11,4,15,19,8,6
21,9,7,8,26,43,39,43,44,59,86,75,35,44,53,46,42,28,16,15
3,0,5,3,7,3,36,88,72,147,292,214,167,114,61,37,13,7,6,9
11,6,3,0,6,7,13,56,80,46,69,83,58,28,13,12,9,11,17,14
139,165,79,81,85,69,32,18,39,63,73,86,141,240,203,95,100,74,38,14
31,34,14,29,25,19,22,32,40,81,50,39,34,33,31,44,31,20,18,22
4,14,17,8,6,4,9,98,148,99,164,199,53,5,4,5,5,17,16,4
24,16,5,7,23,50,46,47,78,91,85,62,30,31,33,55,33,5,11,13
0,0,2,6,10,12,11,4,2,7,28,7,9,3,3,0,2,1,3,6
8,17,46,60,78,142,123,139,179,169,110,66,31,35,52,35,24,12,14,23
193,168,149,86,44,17,28,43,106,125,66,59,33,5,6,9,44,69,43,10
32,24,20,16,32,68,109,227,220,138,77,14,13,16,7,5,6,16,22,9
26,16,18,11,20,32,15,15,26,40,52,39,35,22,21,27,17,25,16,10
5,11,9,15,7,10,15,7,27,29,17,29,25,18,7,12,12,9,13,9
18,13,11,12,12,10,27,84,77,75,103,50,9,8,10,9,0,0,2,0
12,1,9,12,7,10,12,6,14,21,14,8,4,0,4,3,2,6,4,0
117,108,152,183,168,211,224,336,464,330,391,482,363,208,207,155,80,47,34,51
44,63,63,91,248,406,469,423,398,388,163,89,55,57,35,33,47,27,12,12
7,6,14,19,19,17,15,15,11,29,63,75,75,70,50,47,47,59,42,41
12,37,54,45,46,26,44,48,45,34,38,47,39,23,15,25,50,58,48,34
19,30,29,39,28,18,23,19,45,49,55,43,44,15,12,18,26,42,12,13
7,5,0,0,2,2,1,10,35,35,37,57,60,51,59,43,30,39,24,13
273,343,395,446,361,293,348,304,136,83,64,23,4,25,44,47,51,46,46,69
3,6,6,12,22,13,10,24,48,68,57,49,44,30,14,12,7,12,16,6
36,53,92,89,70,77,60,30,15,12,33,47,45,36,21,4,13,13,5,17
0,3,3,2,13,15,41,76,72,57,61,60,22,16,18,14,30,25,12,12
96,86,46,48,46,55,73,116,182,309,360,322,284,312,303,315,214,156,65,19
31,39,53,93,102,196,159,58,184,336,380,394,322,251,220,215,183,132,158,212
38,55,68,63,58,55,38,23,3,11,2,2,1,1,0,0,0,3,11,8
10,27,56,85,107,96,60,55,43,44,70,58,42,42,50,59,57,32,23,15
11,6,0,0,0,0,0,1,2,0,0,1,8,8,2,4,7,5,10,12
10,25,15,9,19,11,6,16,32,42,49,33,39,17,9,8,3,5,2,0
2,9,10,4,3,18,35,70,103,118,115,82,35,15,8,5,5,10,14,6
7,17,16,15,6,17,36,37,96,105,79,69,47,18,14,17,24,34,36,29
34,29,22,15,23,40,175,262,266,197,160,175,100,51,37,40,41,18,21,9
17,18,25,10,0,0,8,36,41,72,111,95,44,9,14,5,7,11,28,39
59,55,48,45,64,32,49,68,145,210,172,145,142,87,86,78,47,37,37,33
8,8,17,13,4,6,14,32,31,92,104,89,103,43,18,18,11,5,19,19
3,1,0,4,0,8,39,55,37,46,50,32,75,77,71,53,8,0,0,4
3,11,6,1,5,4,1,8,17,36,27,42,41,8,5,10,12,11,4,4
9,10,9,23,18,10,32,87,184,159,118,170,135,38,12,13,14,16,15,9
2,1,0,0,1,5,7,10,10,5,14,11,1,0,2,2,6,2,4,4
56,70,43,9,9,6,8,39,87,114,67,103,180,91,19,0,0,0,4,1
42,63,45,56,34,22,44,42,60,143,256,412,358,153,76,19,19,22,35,45
1,6,18,33,30,51,56,66,63,75,94,65,40,26,16,9,13,10,1,0
215,233,201,86,75,119,86,71,94,125,189,151,107,71,51,21,12,24,48,52
14,19,32,27,12,21,20,37,98,89,48,20,23,23,12,15,17,40,88,80
31,10,22,43,67,53,31,19,12,53,118,162,332,419,206,337,380,263,282,328
21,34,44,18,11,11,10,9,11,26,25,27,24,13,15,17,16,18,27,21
8,22,14,10,11,13,28,80,133,130,101,93,55,11,1,8,16,14,9,3
6,20,41,64,61,110,99,90,110,151,111,104,86,47,18,22,17,8,7,14
3,7,3,5,12,9,3,7,31,57,90,101,118,71,18,7,2,1,0,1
80,86,76,126,254,185,111,70,37,49,42,25,46,22,18,40,105,136,137,86
148,181,244,128,49,29,20,36,57,80,73,33,33,21,19,33,31,26,14,9
52,100,230,430,371,166,55,1,39,50,28,22,23,13,9,0,3,5,26,27
3,7,16,8,24,38,32,31,28,28,34,16,9,6,13,19,38,20,9,11
20,36,28,16,14,20,40,69,52,143,143,73,45,32,15,8,22,39,28,8
28,55,27,25,96,129,161,208,274,191,74,104,290,320,134,116,116,123,45,14
11,22,33,16,19,28,20,29,33,25,43,47,28,26,25,11,14,13,19,14
76,56,24,9,13,44,50,63,82,63,99,96,35,12,13,10,9,7,7,7
1,3,4,6,2,3,2,2,14,15,5,3,3,5,9,5,2,1,1,7
143,170,187,116,108,65,34,29,16,22,24,34,50,18,13,22,29,36,27,17
1,0,4,8,3,6,8,1,2,9,23,21,17,11,18,10,21,27,29,8
30,32,21,17,14,19,33,68,131,162,103,100,114,45,13,6,5,23,33,26
0,0,10,7,22,15,8,15,14,8,12,10,26,31,14,17,18,12,0,0
4,11,12,7,6,6,16,49,106,126,112,120,73,54,31,16,6,7,11,11
0,0,0,0,0,2,2,0,0,0,1,1,9,13,3,5,10,10,15,11
5,0,2,4,10,13,26,52,87,96,75,75,44,27,12,13,9,17,19,20
10,8,10,12,8,8,9,23,54,69,94,116,44,12,9,9,16,29,14,10
161,89,30,9,18,39,77,92,85,56,60,39,23,26,17,12,35,38,70,76
11,5,8,7,0,1,10,14,10,15,22,37,40,24,39,11,6,4,4,0
2,7,3,2,5,1,3,11,23,30,31,27,15,4,4,1,2,3,7,5
3,4,1,10,7,8,33,67,77,60,41,63,77,74,52,30,26,36,32,18
1,1,2,1,0,0,1,10,30,25,22,19,21,16,8,11,11,3,1,4
31,41,31,28,23,28,26,53,113,126,77,59,49,17,15,16,14,20,23,13
65,99,109,121,209,181,147,158,105,75,52,34,28,53,50,32,17,10,19,39
10,11,4,14,13,10,82,229,226,111,234,224,99,34,9,11,27,59,32,11
22,24,17,11,16,27,27,41,78,105,85,94,83,28,12,2,6,8,24,32
20,20,3,4,12,29,72,100,132,126,67,42,56,58,45,38,16,19,20,24
126,132,114,130,250,208,83,150,201,106,95,125,87,41,33,30,25,14,12,33
6,6,12,12,17,18,17,16,37,56,53,41,49,50,49,13,7,9,14,13
36,34,26,10,12,41,83,94,63,129,157,132,92,59,41,20,14,25,20,13
11,35,70,107,79,42,25,36,57,100,155,194,463,509,180,71,31,11,2,2
14,12,23,40,33,49,67,45,37,38,21,14,8,5,19,17,20,17,5,10
34,20,15,37,90,175,299,324,142,128,214,201,262,236,145,142,117,68,45,36
94,82,63,29,42,65,120,125,85,89,126,148,118,80,47,25,22,24,21,38
42,19,5,0,0,9,14,6,28,32,1,9,9,0,3,17,10,3,13,5
4,8,9,4,5,13,28,32,27,32,33,12,2,5,10,12,4,5,9,0
107,80,35,24,29,75,246,270,306,279,246,195,110,64,42,35,37,64,91,45
0,21,37,76,127,147,132,121,122,76,57,63,47,24,10,8,3,0,0,0
10,6,13,20,26,26,24,24,42,151,276,275,320,243,168,165,178,118,65,38
27,42,34,37,61,86,101,60,21,42,88,92,51,25,24,10,7,5,1,3
4,9,30,27,37,49,54,117,96,60,60,50,67,100,65,39,18,31,31,15
79,93,262,260,200,110,77,72,41,33,46,110,186,206,249,346,287,257,161,101
0,1,3,4,5,3,11,17,19,21,33,24,18,21,16,8,7,7,4,5
108,104,87,44,37,58,40,32,53,64,83,84,102,101,62,50,17,12,33,40
43,32,13,10,12,24,56,105,136,64,222,198,135,59,37,23,12,11,23,15
97,41,27,7,0,0,0,0,0,2,3,8,7,0,0,0,0,0,1,2
115,146,241,220,150,83,102,170,133,66,41,28,26,23,46,52,53,33,19,20
1,8,37,63,95,104,88,68,61,107,105,86,45,23,15,28,18,6,10,15
9,13,42,47,25,12,5,12,24,46,45,50,91,87,63,70,32,17,13,5
13,44,47,47,73,75,61,70,97,126,123,113,82,35,49,31,28,46,38,15
21,21,23,28,29,25,14,13,25,92,137,177,140,125,112,69,53,37,41,52
6,4,6,8,5,5,5,12,40,43,58,60,30,5,1,8,4,0,0,0
11,24,64,122,123,125,174,134,132,179,157,154,195,106,54,14,11,12,24,32
15,16,33,28,10,14,7,17,36,51,124,177,170,169,197,89,95,183,171,114
10,16,22,24,6,7,23,26,25,34,53,36,23,19,12,3,1,5,0,7
18,16,12,1,17,64,108,125,118,167,196,138,100,41,54,60,55,37,20,75
15,19,15,38,44,32,18,49,107,187,156,200,302,326,310,369,447,258,195,263
6,1,4,5,5,6,2,1,12,12,13,20,20,15,7,4,3,3,8,5
5,12,20,17,14,29,26,23,111,163,98,76,107,123,116,108,68,37,38,29
4,10,54,71,63,28,30,32,70,101,124,202,293,276,325,370,608,445,228,548
7,21,22,12,9,7,17,50,68,68,107,93,46,24,17,12,13,18,11,4
7,12,15,17,21,30,16,30,56,74,140,219,249,599,635,153,273,192,135,187
20,13,16,6,7,9,7,14,27,26,5,13,31,41,87,91,74,54,24,17
19,18,11,10,6,10,29,62,114,91,111,111,53,13,6,9,5,1,0,0
6,7,8,12,12,4,7,1,11,11,22,30,12,10,11,22,15,6,6,8
21,42,43,60,65,32,50,75,81,81,132,113,79,103,118,131,121,99,111,288
6,2,9,2,9,32,41,51,72,37,52,32,8,4,7,9,24,28,3,3
397,325,247,302,228,200,249,132,152,164,127,57,29,22,33,34,14,17,11,18
6,6,1,2,3,5,0,5,19,37,31,41,66,86,121,57,33,40,54,45
24,28,27,18,26,30,31,29,26,15,10,23,26,15,10,8,8,7,7,5
25,18,5,10,19,18,33,59,83,106,79,79,91,119,107,91,59,32,29,18
7,17,25,4,6,9,23,63,110,154,81,124,181,134,74,36,54,58,51,38
495,223,153,173,953,964,478,656,562,491,292,189,136,35,24,18,23,36,25,5
36,13,14,12,23,40,17,85,210,155,39,34,30,13,13,34,36,39,44,28
6,1,0,5,10,6,0,0,1,17,26,15,33,21,45,24,15,11,0,2
70,65,37,37,53,57,65,69,51,51,78,79,52,57,53,49,70,65,67,51
75,169,121,147,187,101,85,159,144,119,42,23,17,9,12,28,27,12,10,8
8,18,43,38,10,8,34,26,56,54,41,48,40,30,30,28,43,70,74,25
27,7,5,16,38,69,225,356,473,416,280,233,197,93,52,17,16,31,74,70
12,11,16,22,14,14,12,16,23,37,34,31,30,56,38,13,25,21,19,37
9,6,21,20,16,12,33,73,182,154,110,92,49,31,32,13,9,5,15,16
13,34,34,19,21,79,109,113,151,183,161,27,38,35,30,30,48,39,43,71
15,16,15,39,41,20,12,19,59,168,229,346,395,270,222,298,203,177,182,126
12,21,14,5,0,1,3,18,26,27,108,124,31,18,3,6,5,4,13,14
32,76,92,79,55,60,105,88,135,119,35,15,13,21,29,51,61,41,38,55
49,40,33,57,59,49,28,39,58,95,89,58,30,0,0,0,0,0,0,0
0,2,2,0,0,0,2,4,10,25,15,14,20,15,6,6,0,1,1,0
15,11,11,17,16,20,20,54,77,68,61,60,52,39,32,19,14,13,10,4
32,34,47,35,9,10,17,8,4,7,20,20,11,2,0,1,2,5,3,7
36,21,23,53,63,100,131,113,116,118,58,27,14,21,15,28,55,54,18,9
14,8,13,11,5,5,5,13,39,52,38,76,76,40,19,14,22,15,16,14
1,3,8,24,26,16,44,52,47,42,50,39,20,5,2,3,11,8,0,1
15,19,28,48,46,38,67,87,68,43,17,23,33,45,22,12,25,9,17,38
4,6,1,7,10,2,10,16,32,61,57,33,66,42,20,8,2,4,5,11
0,0,8,8,36,63,63,80,60,70,71,79,69,22,53,44,5,9,0,0
63,84,81,59,57,29,15,8,8,30,24,6,11,13,20,29,83,152,143,207
18,7,2,3,7,13,15,20,57,48,101,76,95,98,90,99,51,41,31,23
191,300,249,113,158,291,268,249,175,87,30,14,17,20,39,51,45,19,15,29
5,4,14,3,1,2,3,30,36,36,38,47,14,5,1,5,8,7,12,8
12,17,28,24,11,34,94,232,213,126,188,194,128,73,36,18,32,41,37,19
42,53,37,18,10,16,20,32,52,54,59,77,74,49,17,9,8,6,12,14
30,24,22,36,54,40,61,49,44,64,79,102,135,144,99,113,122,137,91,66
37,54,114,236,271,365,309,236,347,217,85,48,53,70,77,65,46,47,43,38
3,3,4,3,7,9,4,10,35,36,46,41,16,8,0,1,0,0,0,4
30,25,28,45,50,38,39,36,80,118,199,247,291,358,275,226,167,210,224,93
0,11,20,7,19,37,44,39,37,33,20,22,18,15,22,25,12,4,0,8
9,3,7,7,6,2,1,2,11,19,16,16,19,12,3,1,3,3,6,6
2,6,38,58,53,24,10,22,61,99,118,234,207,51,11,6,30,40,35,27
17,19,16,3,1,21,75,109,106,102,70,45,33,13,9,13,8,9,8,6
1,3,0,3,7,5,8,16,22,16,25,27,16,10,1,2,1,2,8,8
39,25,13,11,25,27,21,28,50,71,62,90,139,108,61,42,34,10,6,8
20,13,20,27,21,37,35,21,21,38,31,16,15,14,21,13,12,11,1,3
15,14,15,14,5,14,38,101,156,163,193,160,175,164,85,51,28,28,28,61
21,30,42,28,9,13,31,61,103,134,165,107,139,129,98,78,30,17,28,39
27,31,20,9,10,52,89,112,142,108,97,123,126,138,143,76,21,2,6,4
1,7,16,26,14,12,9,14,24,52,46,39,45,36,28,12,6,9,1,7
13,8,31,56,37,14,18,15,37,109,178,122,93,99,90,114,77,47,19,13
9,11,6,2,6,9,7,6,8,8,21,25,17,41,29,21,54,62,31,48
